REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2020/05/24 06:00:00,5292.32,37.67,TRADE
QLD1,2020/05/24 06:30:00,5449.96,35.41,TRADE
QLD1,2020/05/24 07:00:00,5560.04,37.51,TRADE
QLD1,2020/05/24 07:30:00,5690.71,37.89,TRADE
QLD1,2020/05/24 08:00:00,5639.32,35.56,TRADE
QLD1,2020/05/24 08:30:00,5647.54,32.19,TRADE
QLD1,2020/05/24 09:00:00,5562.59,33.85,TRADE
QLD1,2020/05/24 09:30:00,5365.51,34.21,TRADE
QLD1,2020/05/24 10:00:00,5190.3,33.31,TRADE
QLD1,2020/05/24 10:30:00,4964.86,30.60,TRADE
QLD1,2020/05/24 11:00:00,4739.58,26.07,TRADE
QLD1,2020/05/24 11:30:00,4610.64,29.15,TRADE
QLD1,2020/05/24 12:00:00,4542.12,30.36,TRADE
QLD1,2020/05/24 12:30:00,4472.51,28.39,TRADE
QLD1,2020/05/24 13:00:00,4502.16,25.49,TRADE
QLD1,2020/05/24 13:30:00,4563.45,24.75,TRADE
QLD1,2020/05/24 14:00:00,4684.55,28.48,TRADE
QLD1,2020/05/24 14:30:00,4849.79,25.92,TRADE
QLD1,2020/05/24 15:00:00,5082.81,18.62,TRADE
QLD1,2020/05/24 15:30:00,5372.19,31.11,TRADE
QLD1,2020/05/24 16:00:00,5662.73,32.59,TRADE
QLD1,2020/05/24 16:30:00,6062.05,36.06,TRADE
QLD1,2020/05/24 17:00:00,6498.01,46.68,TRADE
QLD1,2020/05/24 17:30:00,6894.19,63.55,TRADE
QLD1,2020/05/24 18:00:00,7271.97,149.32,TRADE
QLD1,2020/05/24 18:30:00,7291.08,59.05,TRADE
QLD1,2020/05/24 19:00:00,7289.75,56.80,TRADE
QLD1,2020/05/24 19:30:00,7123.95,50.14,TRADE
QLD1,2020/05/24 20:00:00,7033.43,53.89,TRADE
QLD1,2020/05/24 20:30:00,6910.31,51.18,TRADE
QLD1,2020/05/24 21:00:00,6744.05,50.88,TRADE
QLD1,2020/05/24 21:30:00,6564,44.85,TRADE
QLD1,2020/05/24 22:00:00,6305.69,37.67,TRADE
QLD1,2020/05/24 22:30:00,6152.51,37.66,TRADE
QLD1,2020/05/24 23:00:00,5986.7,36.88,TRADE
QLD1,2020/05/24 23:30:00,5784.24,37.35,TRADE
QLD1,2020/05/25 00:00:00,5562.16,37.72,TRADE
QLD1,2020/05/25 00:30:00,5400.55,37.43,TRADE
QLD1,2020/05/25 01:00:00,5286.32,36,TRADE
QLD1,2020/05/25 01:30:00,5181.44,32.32,TRADE
QLD1,2020/05/25 02:00:00,5130.46,27.62,TRADE
QLD1,2020/05/25 02:30:00,5060.17,17.88,TRADE
QLD1,2020/05/25 03:00:00,5020.45,11.33,TRADE
QLD1,2020/05/25 03:30:00,5003.44,7.51,TRADE
QLD1,2020/05/25 04:00:00,5041.54,0.08,TRADE
QLD1,2020/05/25 04:30:00,5104.53,9.26,TRADE
QLD1,2020/05/25 05:00:00,5219.33,21.89,TRADE
QLD1,2020/05/25 05:30:00,5474.79,37.81,TRADE
QLD1,2020/05/25 06:00:00,5681.04,41.20,TRADE
QLD1,2020/05/25 06:30:00,6158.41,53.07,TRADE
QLD1,2020/05/25 07:00:00,6571.47,97.21,TRADE
QLD1,2020/05/25 07:30:00,6790.53,65.98,TRADE
QLD1,2020/05/25 08:00:00,6690.84,55.08,TRADE
QLD1,2020/05/25 08:30:00,6412.66,45.72,TRADE
QLD1,2020/05/25 09:00:00,6048.77,38.65,TRADE
QLD1,2020/05/25 09:30:00,5670.21,35.32,TRADE
QLD1,2020/05/25 10:00:00,5430.52,34.71,TRADE
QLD1,2020/05/25 10:30:00,5178.97,31.18,TRADE
QLD1,2020/05/25 11:00:00,4980.94,25.30,TRADE
QLD1,2020/05/25 11:30:00,4884.74,30.40,TRADE
QLD1,2020/05/25 12:00:00,4860.61,31,TRADE
QLD1,2020/05/25 12:30:00,4863.67,31.15,TRADE
QLD1,2020/05/25 13:00:00,4890.59,31.68,TRADE
QLD1,2020/05/25 13:30:00,4952.68,30.37,TRADE
QLD1,2020/05/25 14:00:00,5077.8,31.35,TRADE
QLD1,2020/05/25 14:30:00,5240.8,29.74,TRADE
QLD1,2020/05/25 15:00:00,5470.61,32.63,TRADE
QLD1,2020/05/25 15:30:00,5664.84,34.13,TRADE
QLD1,2020/05/25 16:00:00,5950.7,39.89,TRADE
QLD1,2020/05/25 16:30:00,6280.91,44.93,TRADE
QLD1,2020/05/25 17:00:00,6675,92.51,TRADE
QLD1,2020/05/25 17:30:00,7009.53,58.37,TRADE
QLD1,2020/05/25 18:00:00,7296.19,194.69,TRADE
QLD1,2020/05/25 18:30:00,7319.51,52.76,TRADE
QLD1,2020/05/25 19:00:00,7294.16,46.80,TRADE
QLD1,2020/05/25 19:30:00,7054.67,41.38,TRADE
QLD1,2020/05/25 20:00:00,7011.4,43.99,TRADE
QLD1,2020/05/25 20:30:00,6908.58,38.35,TRADE
QLD1,2020/05/25 21:00:00,6676.54,37.40,TRADE
QLD1,2020/05/25 21:30:00,6477.99,36.67,TRADE
QLD1,2020/05/25 22:00:00,6282.85,35.99,TRADE
QLD1,2020/05/25 22:30:00,6136.02,38.02,TRADE
QLD1,2020/05/25 23:00:00,6007.61,35.16,TRADE
QLD1,2020/05/25 23:30:00,5783.29,36.65,TRADE
QLD1,2020/05/26 00:00:00,5569.2,37.87,TRADE
QLD1,2020/05/26 00:30:00,5464.44,38.39,TRADE
QLD1,2020/05/26 01:00:00,5271.66,37.23,TRADE
QLD1,2020/05/26 01:30:00,5189.44,36.75,TRADE
QLD1,2020/05/26 02:00:00,5130.64,36.64,TRADE
QLD1,2020/05/26 02:30:00,5112.17,36.05,TRADE
QLD1,2020/05/26 03:00:00,5068.75,34.30,TRADE
QLD1,2020/05/26 03:30:00,5022.36,30.99,TRADE
QLD1,2020/05/26 04:00:00,5061.28,33.98,TRADE
QLD1,2020/05/26 04:30:00,5136.84,35.23,TRADE
QLD1,2020/05/26 05:00:00,5236.2,34.10,TRADE
QLD1,2020/05/26 05:30:00,5492.5,36.61,TRADE
QLD1,2020/05/26 06:00:00,5751.91,44.85,TRADE
QLD1,2020/05/26 06:30:00,6169.14,52.26,TRADE
QLD1,2020/05/26 07:00:00,6572.04,56.41,TRADE
QLD1,2020/05/26 07:30:00,6818.49,58.77,TRADE
QLD1,2020/05/26 08:00:00,6643.46,43.34,TRADE
QLD1,2020/05/26 08:30:00,6236.18,32.38,TRADE
QLD1,2020/05/26 09:00:00,5909.08,26.90,TRADE
QLD1,2020/05/26 09:30:00,5549.44,23.45,TRADE
QLD1,2020/05/26 10:00:00,5324.14,34.83,TRADE
QLD1,2020/05/26 10:30:00,5111.81,34.56,TRADE
QLD1,2020/05/26 11:00:00,4938.57,33.77,TRADE
QLD1,2020/05/26 11:30:00,4834.59,29.69,TRADE
QLD1,2020/05/26 12:00:00,4777.93,29.94,TRADE
QLD1,2020/05/26 12:30:00,4810.27,28.91,TRADE
QLD1,2020/05/26 13:00:00,4852.68,27.69,TRADE
QLD1,2020/05/26 13:30:00,4900.34,30.33,TRADE
QLD1,2020/05/26 14:00:00,5018.63,31.14,TRADE
QLD1,2020/05/26 14:30:00,5169.97,32.57,TRADE
QLD1,2020/05/26 15:00:00,5373.48,32.33,TRADE
QLD1,2020/05/26 15:30:00,5605.91,32.37,TRADE
QLD1,2020/05/26 16:00:00,5951.14,32.73,TRADE
QLD1,2020/05/26 16:30:00,6236.34,34.83,TRADE
QLD1,2020/05/26 17:00:00,6549.82,43.05,TRADE
QLD1,2020/05/26 17:30:00,6961.22,88.43,TRADE
QLD1,2020/05/26 18:00:00,7251.58,130.15,TRADE
QLD1,2020/05/26 18:30:00,7280.26,55.75,TRADE
QLD1,2020/05/26 19:00:00,7265.45,50.81,TRADE
QLD1,2020/05/26 19:30:00,7080.34,45.43,TRADE
QLD1,2020/05/26 20:00:00,6981.21,44.08,TRADE
QLD1,2020/05/26 20:30:00,6853.03,41.25,TRADE
QLD1,2020/05/26 21:00:00,6675.25,37.65,TRADE
QLD1,2020/05/26 21:30:00,6459.08,37.75,TRADE
QLD1,2020/05/26 22:00:00,6318.99,38.11,TRADE
QLD1,2020/05/26 22:30:00,6232.1,42.96,TRADE
QLD1,2020/05/26 23:00:00,6047.49,36.94,TRADE
QLD1,2020/05/26 23:30:00,5842.04,37.03,TRADE
QLD1,2020/05/27 00:00:00,5628.25,37.30,TRADE
QLD1,2020/05/27 00:30:00,5494.85,37.80,TRADE
QLD1,2020/05/27 01:00:00,5332.39,34.45,TRADE
QLD1,2020/05/27 01:30:00,5235.89,33.85,TRADE
QLD1,2020/05/27 02:00:00,5168.63,33.51,TRADE
QLD1,2020/05/27 02:30:00,5130.81,31.79,TRADE
QLD1,2020/05/27 03:00:00,5101.86,26.70,TRADE
QLD1,2020/05/27 03:30:00,5049.44,12.82,TRADE
QLD1,2020/05/27 04:00:00,5086.41,19.97,TRADE
QLD1,2020/05/27 04:30:00,5155.56,26.38,TRADE
QLD1,2020/05/27 05:00:00,5245.47,31.80,TRADE
QLD1,2020/05/27 05:30:00,5440.28,35.02,TRADE
QLD1,2020/05/27 06:00:00,5670.17,37.31,TRADE
QLD1,2020/05/27 06:30:00,6031.41,47.30,TRADE
QLD1,2020/05/27 07:00:00,6361.58,71.41,TRADE
QLD1,2020/05/27 07:30:00,6697.83,59.51,TRADE
QLD1,2020/05/27 08:00:00,6704.11,53.11,TRADE
QLD1,2020/05/27 08:30:00,6487.7,43.65,TRADE
QLD1,2020/05/27 09:00:00,6286.44,37.74,TRADE
QLD1,2020/05/27 09:30:00,6133.58,40.20,TRADE
QLD1,2020/05/27 10:00:00,5941.68,37.82,TRADE
QLD1,2020/05/27 10:30:00,5693.21,32.61,TRADE
QLD1,2020/05/27 11:00:00,5416.67,30,TRADE
QLD1,2020/05/27 11:30:00,5191.53,27.69,TRADE
QLD1,2020/05/27 12:00:00,5045.97,25.95,TRADE
QLD1,2020/05/27 12:30:00,5016.56,26.88,TRADE
QLD1,2020/05/27 13:00:00,5001.89,26.02,TRADE
QLD1,2020/05/27 13:30:00,5076.49,29.63,TRADE
QLD1,2020/05/27 14:00:00,5195.71,29.04,TRADE
QLD1,2020/05/27 14:30:00,5339.32,28.95,TRADE
QLD1,2020/05/27 15:00:00,5538.65,32.78,TRADE
QLD1,2020/05/27 15:30:00,5682.22,32.98,TRADE
QLD1,2020/05/27 16:00:00,5946.75,35.32,TRADE
QLD1,2020/05/27 16:30:00,6211.11,39.57,TRADE
QLD1,2020/05/27 17:00:00,6587.67,45.07,TRADE
QLD1,2020/05/27 17:30:00,6923.8,83.95,TRADE
QLD1,2020/05/27 18:00:00,7087.41,190.98,TRADE
QLD1,2020/05/27 18:30:00,7116,117.17,TRADE
QLD1,2020/05/27 19:00:00,7070.4,54.34,TRADE
QLD1,2020/05/27 19:30:00,6932.31,48.25,TRADE
QLD1,2020/05/27 20:00:00,6832.07,46.32,TRADE
QLD1,2020/05/27 20:30:00,6717.39,46.68,TRADE
QLD1,2020/05/27 21:00:00,6502.09,44.60,TRADE
QLD1,2020/05/27 21:30:00,6404.25,41.94,TRADE
QLD1,2020/05/27 22:00:00,6220.92,42.07,TRADE
QLD1,2020/05/27 22:30:00,6065.44,42.46,TRADE
QLD1,2020/05/27 23:00:00,5962.32,37.70,TRADE
QLD1,2020/05/27 23:30:00,5735.3,37.68,TRADE
QLD1,2020/05/28 00:00:00,5556.53,36.52,TRADE
QLD1,2020/05/28 00:30:00,5411.74,39.34,TRADE
QLD1,2020/05/28 01:00:00,5258.54,41.18,TRADE
QLD1,2020/05/28 01:30:00,5125.15,38.53,TRADE
QLD1,2020/05/28 02:00:00,5076.24,35.74,TRADE
QLD1,2020/05/28 02:30:00,5010.29,34.74,TRADE
QLD1,2020/05/28 03:00:00,4973.39,34.19,TRADE
QLD1,2020/05/28 03:30:00,4984.85,34.17,TRADE
QLD1,2020/05/28 04:00:00,5018.91,34.84,TRADE
QLD1,2020/05/28 04:30:00,5089.67,34.77,TRADE
QLD1,2020/05/28 05:00:00,5182.56,34.57,TRADE
QLD1,2020/05/28 05:30:00,5390.14,37.07,TRADE
QLD1,2020/05/28 06:00:00,5593.94,37.30,TRADE
QLD1,2020/05/28 06:30:00,5928.91,37.76,TRADE
QLD1,2020/05/28 07:00:00,6261.8,49.13,TRADE
QLD1,2020/05/28 07:30:00,6597.62,65.30,TRADE
QLD1,2020/05/28 08:00:00,6642.9,46.02,TRADE
QLD1,2020/05/28 08:30:00,6533.64,37.90,TRADE
QLD1,2020/05/28 09:00:00,6418.42,83.68,TRADE
QLD1,2020/05/28 09:30:00,6070.72,102.17,TRADE
QLD1,2020/05/28 10:00:00,5840.44,-8.79,TRADE
QLD1,2020/05/28 10:30:00,5615.51,-159.98,TRADE
QLD1,2020/05/28 11:00:00,5532.35,10.81,TRADE
QLD1,2020/05/28 11:30:00,5304.64,-6.69,TRADE
QLD1,2020/05/28 12:00:00,5242.72,-17.82,TRADE
QLD1,2020/05/28 12:30:00,5164.95,-35.33,TRADE
QLD1,2020/05/28 13:00:00,5234.29,-27,TRADE
QLD1,2020/05/28 13:30:00,5210.67,-19.66,TRADE
QLD1,2020/05/28 14:00:00,5292.52,0,TRADE
QLD1,2020/05/28 14:30:00,5433.51,3.09,TRADE
QLD1,2020/05/28 15:00:00,5598.43,21.15,TRADE
QLD1,2020/05/28 15:30:00,5776.62,22.16,TRADE
QLD1,2020/05/28 16:00:00,6093.95,36.10,TRADE
QLD1,2020/05/28 16:30:00,6363.43,36.89,TRADE
QLD1,2020/05/28 17:00:00,6658.76,38.55,TRADE
QLD1,2020/05/28 17:30:00,6912.1,76.69,TRADE
QLD1,2020/05/28 18:00:00,7114.74,246.50,TRADE
QLD1,2020/05/28 18:30:00,7111.71,183.13,TRADE
QLD1,2020/05/28 19:00:00,7076.77,79.35,TRADE
QLD1,2020/05/28 19:30:00,6914.75,47.06,TRADE
QLD1,2020/05/28 20:00:00,6833.1,47.61,TRADE
QLD1,2020/05/28 20:30:00,6707.5,46.65,TRADE
QLD1,2020/05/28 21:00:00,6543.96,43.32,TRADE
QLD1,2020/05/28 21:30:00,6376.17,36.69,TRADE
QLD1,2020/05/28 22:00:00,6172.02,34.77,TRADE
QLD1,2020/05/28 22:30:00,6107.99,40.32,TRADE
QLD1,2020/05/28 23:00:00,5984.33,37.33,TRADE
QLD1,2020/05/28 23:30:00,5810.58,36.59,TRADE
QLD1,2020/05/29 00:00:00,5595.99,35.97,TRADE
QLD1,2020/05/29 00:30:00,5443.57,39.05,TRADE
QLD1,2020/05/29 01:00:00,5301.47,38.48,TRADE
QLD1,2020/05/29 01:30:00,5188.25,37.85,TRADE
QLD1,2020/05/29 02:00:00,5128.14,33.46,TRADE
QLD1,2020/05/29 02:30:00,5107.55,33.93,TRADE
QLD1,2020/05/29 03:00:00,5058.7,33.85,TRADE
QLD1,2020/05/29 03:30:00,5064.88,32.09,TRADE
QLD1,2020/05/29 04:00:00,5103.21,33.78,TRADE
QLD1,2020/05/29 04:30:00,5133.02,33.89,TRADE
QLD1,2020/05/29 05:00:00,5205.95,32.94,TRADE
QLD1,2020/05/29 05:30:00,5384.67,34.84,TRADE
QLD1,2020/05/29 06:00:00,5585.96,37.65,TRADE
QLD1,2020/05/29 06:30:00,5921.32,37.12,TRADE
QLD1,2020/05/29 07:00:00,6202.7,45.43,TRADE
QLD1,2020/05/29 07:30:00,6406.6,45.76,TRADE
QLD1,2020/05/29 08:00:00,6307.45,36.27,TRADE
QLD1,2020/05/29 08:30:00,6142.58,27.68,TRADE
QLD1,2020/05/29 09:00:00,5870.57,25.97,TRADE
QLD1,2020/05/29 09:30:00,5671.6,20.77,TRADE
QLD1,2020/05/29 10:00:00,5458.41,16.92,TRADE
QLD1,2020/05/29 10:30:00,5363.23,17.93,TRADE
QLD1,2020/05/29 11:00:00,5363.52,22.38,TRADE
QLD1,2020/05/29 11:30:00,5282.03,19.58,TRADE
QLD1,2020/05/29 12:00:00,5164.34,5.29,TRADE
QLD1,2020/05/29 12:30:00,5192.53,14.18,TRADE
QLD1,2020/05/29 13:00:00,5220.09,14.57,TRADE
QLD1,2020/05/29 13:30:00,5269.07,20.61,TRADE
QLD1,2020/05/29 14:00:00,5356.99,17.48,TRADE
QLD1,2020/05/29 14:30:00,5515.03,26.29,TRADE
QLD1,2020/05/29 15:00:00,5609.21,31.77,TRADE
QLD1,2020/05/29 15:30:00,5770.75,30.59,TRADE
QLD1,2020/05/29 16:00:00,6044.35,36.97,TRADE
QLD1,2020/05/29 16:30:00,6347.84,42.57,TRADE
QLD1,2020/05/29 17:00:00,6579.71,53.79,TRADE
QLD1,2020/05/29 17:30:00,6849.56,81.86,TRADE
QLD1,2020/05/29 18:00:00,6940.35,158.90,TRADE
QLD1,2020/05/29 18:30:00,6898.03,69.64,TRADE
QLD1,2020/05/29 19:00:00,6871.15,54.87,TRADE
QLD1,2020/05/29 19:30:00,6734.8,42.66,TRADE
QLD1,2020/05/29 20:00:00,6607.92,38.14,TRADE
QLD1,2020/05/29 20:30:00,6577.22,41.33,TRADE
QLD1,2020/05/29 21:00:00,6425.21,39.93,TRADE
QLD1,2020/05/29 21:30:00,6247.8,37.32,TRADE
QLD1,2020/05/29 22:00:00,6150.24,37.76,TRADE
QLD1,2020/05/29 22:30:00,6074.91,39.13,TRADE
QLD1,2020/05/29 23:00:00,5986.04,37.79,TRADE
QLD1,2020/05/29 23:30:00,5844.16,37.66,TRADE
QLD1,2020/05/30 00:00:00,5591.13,38.17,TRADE
QLD1,2020/05/30 00:30:00,5421.21,37.68,TRADE
QLD1,2020/05/30 01:00:00,5281.15,37.03,TRADE
QLD1,2020/05/30 01:30:00,5152.52,35.28,TRADE
QLD1,2020/05/30 02:00:00,5090.8,33.67,TRADE
QLD1,2020/05/30 02:30:00,5059.31,33.46,TRADE
QLD1,2020/05/30 03:00:00,5009.63,31.03,TRADE
QLD1,2020/05/30 03:30:00,4968.73,23.71,TRADE
QLD1,2020/05/30 04:00:00,4967.32,25.74,TRADE
QLD1,2020/05/30 04:30:00,5011.26,29.78,TRADE
QLD1,2020/05/30 05:00:00,5036.25,27.82,TRADE
QLD1,2020/05/30 05:30:00,5133.61,34.22,TRADE
QLD1,2020/05/30 06:00:00,5201.89,34.49,TRADE
QLD1,2020/05/30 06:30:00,5324.95,33.71,TRADE
QLD1,2020/05/30 07:00:00,5502.68,40.96,TRADE
QLD1,2020/05/30 07:30:00,5601.6,37.54,TRADE
QLD1,2020/05/30 08:00:00,5543.16,27.30,TRADE
QLD1,2020/05/30 08:30:00,5464.69,25.56,TRADE
QLD1,2020/05/30 09:00:00,5354.84,7.53,TRADE
QLD1,2020/05/30 09:30:00,5179.96,-0.26,TRADE
QLD1,2020/05/30 10:00:00,5000.81,1.22,TRADE
QLD1,2020/05/30 10:30:00,4832.73,-10.94,TRADE
QLD1,2020/05/30 11:00:00,4755.97,-0.65,TRADE
QLD1,2020/05/30 11:30:00,4751.79,-0.54,TRADE
QLD1,2020/05/30 12:00:00,4721.85,-6.01,TRADE
QLD1,2020/05/30 12:30:00,4685.86,0.33,TRADE
QLD1,2020/05/30 13:00:00,4680.07,-0.71,TRADE
QLD1,2020/05/30 13:30:00,4681.12,17.35,TRADE
QLD1,2020/05/30 14:00:00,4791.12,26.27,TRADE
QLD1,2020/05/30 14:30:00,4928.15,8.94,TRADE
QLD1,2020/05/30 15:00:00,5109.91,31.21,TRADE
QLD1,2020/05/30 15:30:00,5346.55,34.74,TRADE
QLD1,2020/05/30 16:00:00,5562.89,35.39,TRADE
QLD1,2020/05/30 16:30:00,5909.54,37.62,TRADE
QLD1,2020/05/30 17:00:00,6225.45,43.11,TRADE
QLD1,2020/05/30 17:30:00,6505.24,52.46,TRADE
QLD1,2020/05/30 18:00:00,6703.52,97.08,TRADE
QLD1,2020/05/30 18:30:00,6667.1,50.68,TRADE
QLD1,2020/05/30 19:00:00,6657.11,44.78,TRADE
QLD1,2020/05/30 19:30:00,6487.84,40.54,TRADE
QLD1,2020/05/30 20:00:00,6439.21,38.09,TRADE
QLD1,2020/05/30 20:30:00,6345.67,37.76,TRADE
QLD1,2020/05/30 21:00:00,6187.79,37.73,TRADE
QLD1,2020/05/30 21:30:00,6094.72,37.65,TRADE
QLD1,2020/05/30 22:00:00,5937.06,36.56,TRADE
QLD1,2020/05/30 22:30:00,5905.5,38,TRADE
QLD1,2020/05/30 23:00:00,5857.88,37.75,TRADE
QLD1,2020/05/30 23:30:00,5683.69,37.66,TRADE
QLD1,2020/05/31 00:00:00,5491.06,36.55,TRADE
QLD1,2020/05/31 00:30:00,5346.83,35.46,TRADE
QLD1,2020/05/31 01:00:00,5183.4,35.56,TRADE
QLD1,2020/05/31 01:30:00,5130.39,34.88,TRADE
QLD1,2020/05/31 02:00:00,5027.43,32.22,TRADE
QLD1,2020/05/31 02:30:00,4983.56,32.91,TRADE
QLD1,2020/05/31 03:00:00,4925.19,31.70,TRADE
QLD1,2020/05/31 03:30:00,4897.11,27.12,TRADE
QLD1,2020/05/31 04:00:00,4886.49,25.79,TRADE
QLD1,2020/05/31 04:30:00,4914.42,27.18,TRADE
QLD1,2020/05/31 05:00:00,4915.95,26.41,TRADE
QLD1,2020/05/31 05:30:00,4966.51,31.60,TRADE
QLD1,2020/05/31 06:00:00,5014.92,33.02,TRADE
QLD1,2020/05/31 06:30:00,5116.56,34.27,TRADE
QLD1,2020/05/31 07:00:00,5172.58,35.69,TRADE
QLD1,2020/05/31 07:30:00,5306.79,36.69,TRADE
QLD1,2020/05/31 08:00:00,5309.87,35.55,TRADE
QLD1,2020/05/31 08:30:00,5317.38,34.30,TRADE
QLD1,2020/05/31 09:00:00,5305.64,34.61,TRADE
QLD1,2020/05/31 09:30:00,5293.54,36.89,TRADE
QLD1,2020/05/31 10:00:00,5175.65,34.87,TRADE
QLD1,2020/05/31 10:30:00,5065.25,32.83,TRADE
QLD1,2020/05/31 11:00:00,5033.14,32.18,TRADE
QLD1,2020/05/31 11:30:00,5129.04,31.62,TRADE
QLD1,2020/05/31 12:00:00,5196.51,32.20,TRADE
QLD1,2020/05/31 12:30:00,5170.76,32.16,TRADE
QLD1,2020/05/31 13:00:00,5093.86,24.88,TRADE
QLD1,2020/05/31 13:30:00,5057.97,12.80,TRADE
QLD1,2020/05/31 14:00:00,5041.16,15.03,TRADE
QLD1,2020/05/31 14:30:00,5055.03,20.93,TRADE
QLD1,2020/05/31 15:00:00,5153.59,29.36,TRADE
QLD1,2020/05/31 15:30:00,5336.28,31.42,TRADE
QLD1,2020/05/31 16:00:00,5626.81,33.56,TRADE
QLD1,2020/05/31 16:30:00,5930.28,36.08,TRADE
QLD1,2020/05/31 17:00:00,6289.26,40.55,TRADE
QLD1,2020/05/31 17:30:00,6672.34,90.31,TRADE
QLD1,2020/05/31 18:00:00,6907.25,64.04,TRADE
QLD1,2020/05/31 18:30:00,6859.43,48.76,TRADE
QLD1,2020/05/31 19:00:00,6846.04,45.06,TRADE
QLD1,2020/05/31 19:30:00,6706.83,41.27,TRADE
QLD1,2020/05/31 20:00:00,6633.78,38.91,TRADE
QLD1,2020/05/31 20:30:00,6545.12,38.20,TRADE
QLD1,2020/05/31 21:00:00,6362.2,37.79,TRADE
QLD1,2020/05/31 21:30:00,6191.13,37.62,TRADE
QLD1,2020/05/31 22:00:00,5993.64,36.07,TRADE
QLD1,2020/05/31 22:30:00,5938.59,37.80,TRADE
QLD1,2020/05/31 23:00:00,5820.26,36.69,TRADE
QLD1,2020/05/31 23:30:00,5613.23,36.26,TRADE
QLD1,2020/06/01 00:00:00,5413.94,35.49,TRADE
